{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T09:00:00', user=User{name='cbrignall7'}, host=Host{name='server3'}, source=Source{ip='99.7.121.32'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T10:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T11:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T12:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T13:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T14:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T15:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T16:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T17:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-19T18:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T09:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T10:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T11:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T12:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T13:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T14:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T15:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T16:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T17:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-20T18:00:00', user=User{name='ccansdall2'}, host=Host{name='server3'}, source=Source{ip='3.115.102.173'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T09:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T10:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T11:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T12:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T13:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T14:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T15:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T16:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T17:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-15T18:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T09:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T10:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T11:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T12:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T13:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T14:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T15:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T16:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
{winlog=Winlog{eventData=EventData{logonType='interactive'}}, event=Event{type='User Login Change Event', original='NA', outcome='success', category='authentication', action='User Login Information'}, @timestamp='2023-08-16T17:00:00', user=User{name='cpirdy4'}, host=Host{name='server3'}, source=Source{ip='1.22.180.12'}}
